chembl_id,name,smiles,first_approval
CHEMBL1569,Amantadine Hydrochloride,Cl.NC12CC3CC(CC(C3)C1)C2,1968.0
CHEMBL529888,Glibornuride,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,
CHEMBL1570,Sulfoxone,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,1982.0
CHEMBL452231,Teniposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,1992.0
CHEMBL1571,Testolactone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,1969.0
CHEMBL461522,Metamizole,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,
CHEMBL462394,Metrizamide,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,1978.0
CHEMBL1572,Netilmicin,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,1983.0
CHEMBL1574,Phentermine,CC(C)(N)Cc1ccccc1,1959.0
CHEMBL1576,Ethinamate,C#CC1(OC(N)=O)CCCCC1,1982.0
CHEMBL1577,Methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1960.0
CHEMBL1578,Anisotropine Methylbromide,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],1962.0
CHEMBL1580,Pentostatin,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,1991.0
CHEMBL1581,Perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,1993.0
CHEMBL515914,Azaribine,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,
CHEMBL455917,Chloral Hydrate,OC(O)C(Cl)(Cl)Cl,
CHEMBL515606,Cilazapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,
CHEMBL1583,Bacampicillin,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,1980.0
CHEMBL1584,Piperacetazine,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1969.0
CHEMBL1585,Pipobroman,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1966.0
CHEMBL488093,Pyritinol,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,
CHEMBL1587,Polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1961.0
CHEMBL487253,Bendamustine,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,2008.0
CHEMBL1588,Thiamine,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],1985.0
CHEMBL1589,Acetohexamide,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1964.0
CHEMBL1590,Pseudoephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,1963.0
CHEMBL1591,Demeclocycline,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,1960.0
CHEMBL1592,Quinapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,1991.0
CHEMBL1594,Pantothenic Acid,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,1993.0
CHEMBL499915,Carbenoxolone,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,
CHEMBL1595,Dihydrocodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,1983.0
CHEMBL462605,Pitolisant,Clc1ccc(CCCOCCCN2CCCCC2)cc1,2016.0
CHEMBL1596,Carbenicillin Indanyl,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1972.0
CHEMBL1597,Dimercaprol,OCC(S)CS,1946.0
CHEMBL1599,Cephapirin,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,1974.0
CHEMBL1601,Cefonicid,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,1984.0
CHEMBL1604,Cephradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,1974.0
CHEMBL1605,Ceftibuten,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,1995.0
CHEMBL454950,Tetracycline Hydrochloride,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,1953.0
CHEMBL1607,Topotecan Hydrochloride,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,1996.0
CHEMBL461101,Eltrombopag,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,2008.0
CHEMBL465026,Nefopam,CN1CCOC(c2ccccc2)c2ccccc2C1,
CHEMBL474579,Cefotetan,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1985.0
CHEMBL514800,Apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,2014.0
CHEMBL1611,Phenytoin Sodium,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+],1956.0
CHEMBL512351,Betrixaban,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,2017.0
CHEMBL515387,Gosogliptin,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,2016.0
CHEMBL473417,Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,2012.0
CHEMBL491571,Doripenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,2007.0
CHEMBL521606,Nadolol,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,1979.0
CHEMBL359744,Doxorubicin Hydrochloride,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,1974.0
CHEMBL1614,Deslanoside,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1,1982.0
CHEMBL1617,Rifaximin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,2004.0
CHEMBL1618,Cefamandole Nafate,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1.[Na+],1978.0
CHEMBL1619,Cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1993.0
CHEMBL1620,Diphenhydramine Hydrochloride,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,1946.0
CHEMBL1621,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,2006.0
CHEMBL1622,Folic Acid,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,1982.0
CHEMBL524004,Mepenzolate,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,1956.0
CHEMBL1623,Meclizine,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,1957.0
CHEMBL1624,Levothyroxine,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1982.0
CHEMBL500576,Temoporfin,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,2001.0
CHEMBL1625,Oxybenzone,COc1ccc(C(=O)c2ccccc2)c(O)c1,1992.0
CHEMBL1626,Clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1977.0
CHEMBL521686,Olaparib,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,2014.0
CHEMBL493287,Glucosamine,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,
CHEMBL518520,Raltegravir Potassium,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],2007.0
CHEMBL443605,Hexylresorcinol,CCCCCCc1ccc(O)cc1O,2004.0
CHEMBL522038,Ximelagatran,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,
CHEMBL1632,Cephalothin Sodium,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+],1974.0
CHEMBL1633,Ketotifen Fumarate,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,1999.0
CHEMBL467058,Laninamivir Octanoate,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,2010.0
CHEMBL1637,Gemcitabine Hydrochloride,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,1996.0
CHEMBL1639,Aliskiren,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,2007.0
CHEMBL1640,Trypan Blue,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+],2004.0
CHEMBL1641,Hydrocortisone Phosphoric Acid,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,1960.0
CHEMBL451930,Plitidepsin,CC[C@H](C)[C@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O,2018.0
CHEMBL1642,Imatinib Mesylate,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,2001.0
CHEMBL1643,Ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,1985.0
CHEMBL1644,Cefadroxil,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,1978.0
CHEMBL494753,Estrone Sulfuric Acid,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1977.0
CHEMBL494622,Flurpiridaz,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,2024.0
CHEMBL1646,Indocyanine Green,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+],1959.0
CHEMBL1648,Isradipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,1990.0
CHEMBL493982,Vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,2014.0
CHEMBL1650,Cortisone Acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1950.0
CHEMBL503565,Vinbarbital,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,
CHEMBL468837,Heptabarbital,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,
CHEMBL477772,Pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,2009.0
CHEMBL1652,Ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,1956.0
CHEMBL476960,Voglibose,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1994.0
CHEMBL501867,Vincristine Sulfate,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,1963.0
CHEMBL1653,Pheniramine Maleate,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O,1994.0
CHEMBL450449,Trabectedin,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,2007.0
CHEMBL1654,Risedronate Sodium,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+],1998.0
CHEMBL1655,Toremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1996.0
CHEMBL1657,Tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,1997.0
CHEMBL1658,Retapamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2007.0
CHEMBL1659,Chlorpheniramine Maleate,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,1950.0
CHEMBL501122,Ceftaroline Fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1,2010.0
CHEMBL1660,Rifapentine,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1998.0
CHEMBL1661,Lactitol,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,2020.0
CHEMBL498847,Secnidazole,Cc1ncc([N+](=O)[O-])n1CC(C)O,2017.0
CHEMBL1663,Perflutren,FC(F)(F)C(F)(F)C(F)(F)F,1998.0
CHEMBL523299,Umeclidinium Bromide,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-],2013.0
CHEMBL483254,Panobinostat,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,2015.0
CHEMBL489411,Amorolfine,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,
CHEMBL1664,Fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,2003.0
CHEMBL457547,Micafungin,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,2005.0
CHEMBL1668,Rescinnamine,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1956.0
CHEMBL459265,Hexamethyl Pararosaniline,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,1982.0
CHEMBL1670,Mitotane,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1970.0
CHEMBL1671,Propranolol Hydrochloride,CC(C)NCC(O)COc1cccc2ccccc12.Cl,1967.0
CHEMBL1672,Cefpodoxime,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,
CHEMBL454446,Cefditoren Pivoxil,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,2001.0
CHEMBL518924,Mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,2024.0
CHEMBL1675,Vitamin A Palmitate,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1982.0
CHEMBL1676,Fluticasone Furoate,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,2007.0
CHEMBL1677,Tacrine Hydrochloride,Cl.Nc1c2c(nc3ccccc13)CCCC2,1993.0
CHEMBL1678,Donepezil Hydrochloride,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl,1996.0
CHEMBL507674,Cefoperazone,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,1982.0
CHEMBL1679,Leucovorin,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,1952.0
CHEMBL1681,Iodohippurate,O=C(O)CNC(=O)c1ccccc1I,1982.0
CHEMBL1682,Sorbitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,1982.0
CHEMBL490665,Nalfurafine Hydrochloride,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,2009.0
CHEMBL1683,Hydrocortisone Butyrate,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1982.0
CHEMBL502182,Elagolix Sodium,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F.[Na+],2018.0
CHEMBL1684,Bendroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1959.0
CHEMBL485696,Sulfisomidine,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,
CHEMBL508102,Carbimazole,CCOC(=O)n1ccn(C)c1=S,
CHEMBL1685,Dezocine,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,1989.0
CHEMBL515408,Maribavir,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,2021.0
CHEMBL484785,Crisaborole,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,2016.0
CHEMBL502835,Nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,2014.0
CHEMBL1689,Tolazoline Hydrochloride,Cl.c1ccc(CC2=NCCN2)cc1,1985.0
CHEMBL1690,Hydroxychloroquine Sulfate,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,1955.0
CHEMBL535650,Mefloquine Hydrochloride,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1989.0
CHEMBL1691,Betaxolol Hydrochloride,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,1985.0
CHEMBL542541,Hydralazine Hydrochloride,Cl.NNc1nncc2ccccc12,1953.0
CHEMBL544665,Fingolimod Hydrochloride,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl,2010.0
CHEMBL1692,Imipramine Hydrochloride,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,1959.0
CHEMBL1693,Diethylpropion Hydrochloride,CCN(CC)C(C)C(=O)c1ccccc1.Cl,1959.0
CHEMBL1694,Benazepril Hydrochloride,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,1991.0
CHEMBL1695,Tiagabine Hydrochloride,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,1997.0
CHEMBL1696,Desipramine Hydrochloride,CNCCCN1c2ccccc2CCc2ccccc21.Cl,1964.0
CHEMBL1697,Diltiazem Hydrochloride,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl,1982.0
CHEMBL1698,Bupropion Hydrochloride,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,1985.0
CHEMBL1699,Memantine Hydrochloride,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,2002.0
CHEMBL1700,Sotalol Hydrochloride,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,1992.0
CHEMBL1701,Meperidine Hydrochloride,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,1942.0
CHEMBL1702,Atomoxetine Hydrochloride,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl,2002.0
CHEMBL1703,Metformin Hydrochloride,CN(C)C(=N)NC(=N)N.Cl,1995.0
CHEMBL1705,Clonidine Hydrochloride,Cl.Clc1cccc(Cl)c1NC1=NCCN1,1974.0
CHEMBL1706,Naphazoline Hydrochloride,Cl.c1ccc2c(CC3=NCCN3)cccc2c1,1971.0
CHEMBL1707,Loperamide Hydrochloride,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,1976.0
CHEMBL1709,Sertraline Hydrochloride,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,1991.0
CHEMBL535396,Rimantadine Hydrochloride,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,1993.0
CHEMBL1711,Isoproterenol Hydrochloride,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,1956.0
CHEMBL1713,Chlorpromazine Hydrochloride,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,1957.0
CHEMBL1714,Ketamine Hydrochloride,CNC1(c2ccccc2Cl)CCCCC1=O.Cl,1970.0
CHEMBL1715,Pioglitazone Hydrochloride,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,1999.0
CHEMBL1716,Cyproheptadine Hydrochloride,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,1961.0
CHEMBL1717,Ticlopidine Hydrochloride,Cl.Clc1ccccc1CN1CCc2sccc2C1,1991.0
CHEMBL1718,Naloxone Hydrochloride,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,1971.0
CHEMBL539770,Terodiline Hydrochloride,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl,1986.0
CHEMBL1719,Olopatadine Hydrochloride,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,1996.0
CHEMBL1720,Palonosetron Hydrochloride,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,2003.0
CHEMBL1722,Methylphenidate Hydrochloride,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,1955.0
CHEMBL1723,Alfuzosin Hydrochloride,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl,2003.0
CHEMBL1724,Mepenzolate Bromide,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],1956.0
CHEMBL1725,Iopromide,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,1995.0
